t,rsu,msgId,lat,lon,heading,speed,dist_m,delay_ms,verified,cert_size,sig_size,spdu_size,Algorithm
1.236000,rsu[0],1,327.382780,293.859191,1.570796,0.000000,97.900,36.000,1,897,658,1624,Falcon-512
1.246000,rsu[0],1,321.609855,153.651424,1.570796,0.000000,51.383,46.000,1,897,655,1621,Falcon-512
1.246000,rsu[0],1,265.144074,230.244886,1.570796,0.000000,46.419,46.000,1,897,654,1620,Falcon-512
1.250000,rsu[0],1,330.896945,261.342640,1.570796,0.000000,68.866,50.000,1,897,651,1617,Falcon-512
1.253000,rsu[0],1,330.900000,245.406198,1.570796,0.000000,55.150,53.000,1,897,658,1624,Falcon-512
1.261000,rsu[0],1,281.123097,230.207055,1.570796,0.000000,35.969,61.000,1,897,658,1624,Falcon-512
1.271000,rsu[0],1,378.350109,219.051093,1.570796,0.000000,80.788,71.000,1,897,652,1618,Falcon-512
1.274000,rsu[0],1,265.091930,226.744985,1.570796,0.000000,44.259,74.000,1,897,655,1621,Falcon-512
1.276000,rsu[0],1,325.110883,153.704148,1.570796,0.000000,52.904,76.000,1,897,653,1619,Falcon-512
1.285000,rsu[0],1,323.724370,207.692993,1.570796,0.000000,25.437,85.000,1,897,655,1621,Falcon-512
1.323000,rsu[0],2,379.310103,222.555521,1.570796,0.000000,82.607,23.000,1,897,657,1623,Falcon-512
1.323000,rsu[0],1,330.884444,290.039119,1.570796,0.000000,95.320,23.000,1,897,657,1623,Falcon-512
1.325000,rsu[0],2,320.994743,176.757786,1.570796,0.000000,31.717,25.000,1,897,655,1621,Falcon-512
1.328000,rsu[0],2,343.842795,222.395035,1.570796,0.000000,49.485,28.000,1,897,656,1622,Falcon-512
1.336000,rsu[0],2,327.382886,293.614638,1.570796,0.000000,97.665,36.000,1,897,655,1621,Falcon-512
1.346000,rsu[0],2,321.603574,153.887373,1.570796,0.000000,51.167,46.000,1,897,654,1620,Falcon-512
1.346000,rsu[0],2,265.386207,230.244312,1.570796,0.000000,46.237,46.000,1,897,658,1624,Falcon-512
1.353000,rsu[0],2,330.900000,245.168362,1.570796,0.000000,54.954,53.000,1,897,653,1619,Falcon-512
1.361000,rsu[0],2,281.362071,230.206489,1.570796,0.000000,35.844,61.000,1,897,655,1621,Falcon-512
1.371000,rsu[0],2,378.100862,219.049965,1.570796,0.000000,80.546,71.000,1,897,654,1620,Falcon-512
1.374000,rsu[0],2,265.256542,226.744596,1.570796,0.000000,44.129,74.000,1,897,655,1621,Falcon-512
1.376000,rsu[0],2,325.104678,153.937314,1.570796,0.000000,52.697,76.000,1,897,658,1624,Falcon-512
1.385000,rsu[0],2,323.721893,207.940724,1.570796,0.000000,25.510,85.000,1,897,656,1622,Falcon-512
1.423000,rsu[0],3,379.310103,222.555521,1.570796,0.000000,82.607,23.000,1,897,654,1620,Falcon-512
1.423000,rsu[0],2,330.884552,289.791460,1.570796,0.000000,95.086,23.000,1,897,657,1623,Falcon-512
1.425000,rsu[0],3,320.987607,177.025854,1.570796,0.000000,31.517,25.000,1,897,657,1623,Falcon-512
1.428000,rsu[0],3,343.564152,222.393774,1.570796,0.000000,49.237,28.000,1,897,656,1622,Falcon-512
1.436000,rsu[0],3,327.383004,293.344360,1.570796,0.000000,97.406,36.000,1,897,654,1620,Falcon-512
1.446000,rsu[0],3,321.596667,154.146821,1.570796,0.000000,50.931,46.000,1,897,657,1623,Falcon-512
1.446000,rsu[0],3,265.652813,230.243681,1.570796,0.000000,46.037,46.000,1,897,656,1622,Falcon-512
1.450000,rsu[0],3,330.897167,260.833794,1.570796,0.000000,68.413,50.000,1,897,654,1620,Falcon-512
1.453000,rsu[0],3,330.900000,244.914467,1.570796,0.000000,54.746,53.000,1,897,655,1621,Falcon-512
1.461000,rsu[0],3,281.615873,230.205888,1.570796,0.000000,35.712,61.000,1,897,655,1621,Falcon-512
1.471000,rsu[0],3,377.827622,219.048729,1.570796,0.000000,80.281,71.000,1,897,657,1623,Falcon-512
1.474000,rsu[0],3,265.401709,226.744252,1.570796,0.000000,44.015,74.000,1,897,655,1621,Falcon-512
1.476000,rsu[0],3,325.097797,154.195821,1.570796,0.000000,52.468,76.000,1,897,652,1618,Falcon-512
1.485000,rsu[0],3,323.719273,208.202679,1.570796,0.000000,25.591,85.000,1,897,658,1624,Falcon-512
1.487000,rsu[0],0,302.311451,226.656868,1.570796,0.000000,27.220,87.000,1,897,656,1622,Falcon-512
1.523000,rsu[0],4,379.310103,222.555521,1.570796,0.000000,82.607,23.000,1,897,656,1622,Falcon-512
1.523000,rsu[0],3,330.884668,289.525107,1.570796,0.000000,94.835,23.000,1,897,655,1621,Falcon-512
1.525000,rsu[0],4,320.980095,177.308049,1.570796,0.000000,31.306,25.000,1,897,654,1620,Falcon-512
1.528000,rsu[0],4,343.267951,222.392434,1.570796,0.000000,48.975,28.000,1,897,659,1625,Falcon-512
1.536000,rsu[0],4,327.383128,293.059150,1.570796,0.000000,97.133,36.000,1,897,655,1621,Falcon-512
1.546000,rsu[0],4,321.589403,154.419674,1.570796,0.000000,50.682,46.000,1,897,655,1621,Falcon-512
1.546000,rsu[0],4,265.945249,230.242989,1.570796,0.000000,45.819,46.000,1,897,656,1622,Falcon-512
1.550000,rsu[0],4,330.897290,260.550986,1.570796,0.000000,68.162,50.000,1,897,654,1620,Falcon-512
1.553000,rsu[0],4,330.900000,244.635225,1.570796,0.000000,54.517,53.000,1,897,654,1620,Falcon-512
1.561000,rsu[0],4,281.884364,230.205253,1.570796,0.000000,35.574,61.000,1,897,654,1620,Falcon-512
1.571000,rsu[0],4,377.531043,219.047387,1.570796,0.000000,79.993,71.000,1,897,653,1619,Falcon-512
1.574000,rsu[0],4,265.527432,226.743954,1.570796,0.000000,43.916,74.000,1,897,657,1623,Falcon-512
1.576000,rsu[0],4,325.090431,154.472602,1.570796,0.000000,52.223,76.000,1,897,661,1627,Falcon-512
1.585000,rsu[0],4,323.716465,208.483454,1.570796,0.000000,25.680,85.000,1,897,657,1623,Falcon-512
1.587000,rsu[0],1,302.532346,226.656345,1.570796,0.000000,27.239,87.000,1,897,653,1619,Falcon-512
1.623000,rsu[0],5,379.291306,222.555436,1.570796,0.000000,82.588,23.000,1,897,654,1620,Falcon-512
1.623000,rsu[0],4,330.884790,289.245699,1.570796,0.000000,94.571,23.000,1,897,651,1617,Falcon-512
1.625000,rsu[0],5,320.971965,177.613448,1.570796,0.000000,31.080,25.000,1,897,657,1623,Falcon-512
1.628000,rsu[0],5,342.949376,222.390993,1.570796,0.000000,48.693,28.000,1,897,657,1623,Falcon-512
1.636000,rsu[0],5,327.383258,292.760344,1.570796,0.000000,96.847,36.000,1,897,651,1617,Falcon-512
1.646000,rsu[0],5,321.581603,154.712689,1.570796,0.000000,50.415,46.000,1,897,656,1622,Falcon-512
1.646000,rsu[0],5,266.257535,230.242250,1.570796,0.000000,45.587,46.000,1,897,657,1623,Falcon-512
1.650000,rsu[0],5,330.897420,260.252144,1.570796,0.000000,67.897,50.000,1,897,651,1617,Falcon-512
1.653000,rsu[0],5,330.900000,244.334731,1.570796,0.000000,54.271,53.000,1,897,657,1623,Falcon-512
1.661000,rsu[0],5,282.160132,226.704576,1.570796,0.000000,32.502,61.000,1,897,655,1621,Falcon-512
1.671000,rsu[0],5,377.217550,219.045969,1.570796,0.000000,79.689,71.000,1,897,658,1624,Falcon-512
1.674000,rsu[0],5,265.633710,226.743703,1.570796,0.000000,43.832,74.000,1,897,653,1619,Falcon-512
1.676000,rsu[0],5,325.083581,154.729972,1.570796,0.000000,51.996,76.000,1,897,654,1620,Falcon-512
1.685000,rsu[0],5,323.713424,208.787634,1.570796,0.000000,25.779,85.000,1,897,648,1614,Falcon-512
1.687000,rsu[0],2,302.770349,226.655781,1.570796,0.000000,27.262,87.000,1,897,656,1622,Falcon-512
1.723000,rsu[0],6,379.255597,222.555274,1.570796,0.000000,82.554,23.000,1,897,655,1621,Falcon-512
1.723000,rsu[0],5,330.884922,288.941503,1.570796,0.000000,94.284,23.000,1,897,654,1620,Falcon-512
1.725000,rsu[0],6,320.963248,177.940887,1.570796,0.000000,30.839,25.000,1,897,656,1622,Falcon-512
1.728000,rsu[0],6,342.613596,222.389473,1.570796,0.000000,48.396,28.000,1,897,657,1623,Falcon-512
1.736000,rsu[0],6,327.383395,292.446986,1.570796,0.000000,96.547,36.000,1,897,653,1619,Falcon-512
1.746000,rsu[0],6,321.573234,155.027056,1.570796,0.000000,50.130,46.000,1,897,653,1619,Falcon-512
1.746000,rsu[0],6,266.585403,230.241473,1.570796,0.000000,45.344,46.000,1,897,653,1619,Falcon-512
1.750000,rsu[0],6,330.897559,259.932821,1.570796,0.000000,67.614,50.000,1,897,657,1623,Falcon-512
1.753000,rsu[0],6,330.900000,244.020081,1.570796,0.000000,54.015,53.000,1,897,660,1626,Falcon-512
1.761000,rsu[0],6,282.467313,226.703849,1.570796,0.000000,32.334,61.000,1,897,660,1626,Falcon-512
1.771000,rsu[0],6,376.886106,219.044470,1.570796,0.000000,79.367,71.000,1,897,655,1621,Falcon-512
1.776000,rsu[0],6,325.077248,154.967932,1.570796,0.000000,51.786,76.000,1,897,658,1624,Falcon-512
1.785000,rsu[0],6,323.710152,209.114764,1.570796,0.000000,25.889,85.000,1,897,656,1622,Falcon-512
1.787000,rsu[0],3,303.033594,226.655158,1.570796,0.000000,27.289,87.000,1,897,652,1618,Falcon-512
1.823000,rsu[0],7,379.201944,222.555031,1.570796,0.000000,82.503,23.000,1,897,654,1620,Falcon-512
1.823000,rsu[0],6,330.885063,288.617189,1.570796,0.000000,93.978,23.000,1,897,655,1621,Falcon-512
1.825000,rsu[0],7,320.954182,178.281458,1.570796,0.000000,30.590,25.000,1,897,659,1625,Falcon-512
1.828000,rsu[0],7,342.259500,222.387871,1.570796,0.000000,48.084,28.000,1,897,655,1621,Falcon-512
1.836000,rsu[0],7,327.383539,292.116487,1.570796,0.000000,96.230,36.000,1,897,650,1616,Falcon-512
1.846000,rsu[0],7,321.564241,155.364893,1.570796,0.000000,49.823,46.000,1,897,658,1624,Falcon-512
1.846000,rsu[0],7,266.927289,230.240664,1.570796,0.000000,45.092,46.000,1,897,654,1620,Falcon-512
1.850000,rsu[0],7,330.897705,259.599232,1.570796,0.000000,67.318,50.000,1,897,653,1619,Falcon-512
1.853000,rsu[0],7,330.900000,243.692085,1.570796,0.000000,53.748,53.000,1,897,653,1619,Falcon-512
1.861000,rsu[0],7,282.792555,226.703079,1.570796,0.000000,32.158,61.000,1,897,654,1620,Falcon-512
1.871000,rsu[0],7,376.530222,219.042860,1.570796,0.000000,79.022,71.000,1,897,654,1620,Falcon-512
1.874000,rsu[0],7,265.847847,226.743196,1.570796,0.000000,43.664,74.000,1,897,655,1621,Falcon-512
1.876000,rsu[0],7,325.071431,155.186482,1.570796,0.000000,51.593,76.000,1,897,652,1618,Falcon-512
1.885000,rsu[0],7,323.706655,209.467827,1.570796,0.000000,26.012,85.000,1,897,658,1624,Falcon-512
1.887000,rsu[0],4,303.316324,226.654489,1.570796,0.000000,27.321,87.000,1,897,656,1622,Falcon-512
1.923000,rsu[0],8,379.125345,222.554685,1.570796,0.000000,82.429,23.000,1,897,656,1622,Falcon-512
1.923000,rsu[0],7,330.885213,288.272755,1.570796,0.000000,93.653,23.000,1,897,655,1621,Falcon-512
1.925000,rsu[0],8,320.944488,178.645598,1.570796,0.000000,30.326,25.000,1,897,657,1623,Falcon-512
1.928000,rsu[0],8,341.879723,222.386153,1.570796,0.000000,47.750,28.000,1,897,654,1620,Falcon-512
1.936000,rsu[0],8,327.383694,291.760357,1.570796,0.000000,95.890,36.000,1,897,654,1620,Falcon-512
1.946000,rsu[0],8,267.288942,230.239808,1.570796,0.000000,44.827,46.000,1,897,656,1622,Falcon-512
1.953000,rsu[0],8,330.900000,243.344085,1.570796,0.000000,53.465,53.000,1,897,656,1622,Falcon-512
1.961000,rsu[0],8,283.143471,226.702248,1.570796,0.000000,31.971,61.000,1,897,653,1619,Falcon-512
1.971000,rsu[0],8,376.152234,219.041150,1.570796,0.000000,78.656,71.000,1,897,655,1621,Falcon-512
1.974000,rsu[0],8,265.887416,226.743102,1.570796,0.000000,43.633,74.000,1,897,656,1622,Falcon-512
1.976000,rsu[0],8,325.066131,155.385621,1.570796,0.000000,51.417,76.000,1,897,653,1619,Falcon-512
1.985000,rsu[0],8,323.703182,209.818573,1.570796,0.000000,26.139,85.000,1,897,657,1623,Falcon-512
1.987000,rsu[0],5,303.621727,226.653766,1.570796,0.000000,27.359,87.000,1,897,652,1618,Falcon-512
2.023000,rsu[0],9,379.027747,222.554243,1.570796,0.000000,82.335,23.000,1,897,654,1620,Falcon-512
2.023000,rsu[0],8,330.885374,287.904680,1.570796,0.000000,93.307,23.000,1,897,654,1620,Falcon-512
2.025000,rsu[0],9,320.934445,179.022876,1.570796,0.000000,30.055,25.000,1,897,654,1620,Falcon-512
2.028000,rsu[0],9,341.481214,222.384349,1.570796,0.000000,47.400,28.000,1,897,654,1620,Falcon-512
2.036000,rsu[0],9,327.383858,291.384568,1.570796,0.000000,95.530,36.000,1,897,652,1618,Falcon-512
2.046000,rsu[0],9,321.544529,156.105363,1.570796,0.000000,49.152,46.000,1,897,655,1621,Falcon-512
2.046000,rsu[0],9,267.672774,230.238899,1.570796,0.000000,44.547,46.000,1,897,658,1624,Falcon-512
2.050000,rsu[0],9,330.898019,258.876819,1.570796,0.000000,66.680,50.000,1,897,654,1620,Falcon-512
2.053000,rsu[0],9,330.900000,242.970105,1.570796,0.000000,53.162,53.000,1,897,655,1621,Falcon-512
2.057000,rsu[0],9,325.061347,155.565350,1.570796,0.000000,51.259,57.000,1,897,656,1622,Falcon-512
2.061000,rsu[0],9,283.511489,226.701377,1.570796,0.000000,31.778,61.000,1,897,656,1622,Falcon-512
2.071000,rsu[0],9,375.754553,219.039351,1.570796,0.000000,78.270,71.000,1,897,657,1623,Falcon-512
2.074000,rsu[0],9,265.949722,226.742955,1.570796,0.000000,43.584,74.000,1,897,656,1622,Falcon-512
2.085000,rsu[0],9,323.700155,210.124384,1.570796,0.000000,26.253,85.000,1,897,655,1621,Falcon-512
2.087000,rsu[0],6,303.952237,226.652983,1.570796,0.000000,27.404,87.000,1,897,655,1621,Falcon-512
2.123000,rsu[0],10,378.907869,222.553701,1.570796,0.000000,82.220,23.000,1,897,655,1621,Falcon-512
2.123000,rsu[0],9,330.885541,287.519830,1.570796,0.000000,92.944,23.000,1,897,656,1622,Falcon-512
2.125000,rsu[0],10,320.923969,179.416391,1.570796,0.000000,29.774,25.000,1,897,656,1622,Falcon-512
2.128000,rsu[0],10,341.060080,222.382444,1.570796,0.000000,47.031,28.000,1,897,653,1619,Falcon-512
2.136000,rsu[0],10,327.384028,290.993417,1.570796,0.000000,95.156,36.000,1,897,655,1621,Falcon-512
2.146000,rsu[0],10,321.533697,156.512257,1.570796,0.000000,48.784,46.000,1,897,656,1622,Falcon-512
2.146000,rsu[0],10,268.074250,230.237948,1.570796,0.000000,44.256,46.000,1,897,655,1621,Falcon-512
2.150000,rsu[0],10,330.898186,258.493940,1.570796,0.000000,66.342,50.000,1,897,654,1620,Falcon-512
2.153000,rsu[0],10,330.900000,242.572241,1.570796,0.000000,52.841,53.000,1,897,653,1619,Falcon-512
2.157000,rsu[0],10,325.057080,155.725668,1.570796,0.000000,51.118,57.000,1,897,656,1622,Falcon-512
2.161000,rsu[0],10,283.901423,226.700454,1.570796,0.000000,31.577,61.000,1,897,649,1615,Falcon-512
2.171000,rsu[0],10,375.334341,219.037450,1.570796,0.000000,77.863,71.000,1,897,657,1623,Falcon-512
2.174000,rsu[0],10,266.034455,226.742754,1.570796,0.000000,43.518,74.000,1,897,655,1621,Falcon-512
2.185000,rsu[0],10,323.700000,210.385273,1.570796,0.000000,26.354,85.000,1,897,652,1618,Falcon-512
2.187000,rsu[0],7,304.297816,226.652165,1.570796,0.000000,27.456,87.000,1,897,653,1619,Falcon-512
2.223000,rsu[0],11,378.766029,222.553059,1.570796,0.000000,82.084,23.000,1,897,657,1623,Falcon-512
2.223000,rsu[0],10,330.885716,287.118129,1.570796,0.000000,92.566,23.000,1,897,656,1622,Falcon-512
2.225000,rsu[0],11,320.912878,179.833001,1.570796,0.000000,29.480,25.000,1,897,656,1622,Falcon-512
2.228000,rsu[0],11,340.618347,222.380445,1.570796,0.000000,46.645,28.000,1,897,657,1623,Falcon-512
2.236000,rsu[0],11,327.384204,290.588822,1.570796,0.000000,94.769,36.000,1,897,659,1625,Falcon-512
2.246000,rsu[0],11,321.522297,156.940496,1.570796,0.000000,48.398,46.000,1,897,655,1621,Falcon-512
2.246000,rsu[0],11,268.499565,230.236941,1.570796,0.000000,43.949,46.000,1,897,654,1620,Falcon-512
2.250000,rsu[0],11,330.898363,258.087153,1.570796,0.000000,65.984,50.000,1,897,657,1623,Falcon-512
2.253000,rsu[0],11,330.900000,242.149957,1.570796,0.000000,52.502,53.000,1,897,653,1619,Falcon-512
2.257000,rsu[0],11,325.053330,155.866576,1.570796,0.000000,50.994,57.000,1,897,656,1622,Falcon-512
2.261000,rsu[0],11,284.317355,226.699469,1.570796,0.000000,31.366,61.000,1,897,652,1618,Falcon-512
2.271000,rsu[0],11,374.896354,219.035468,1.570796,0.000000,77.439,71.000,1,897,658,1624,Falcon-512
2.274000,rsu[0],11,266.143772,226.742495,1.570796,0.000000,43.433,74.000,1,897,657,1623,Falcon-512
2.285000,rsu[0],11,323.700000,210.603206,1.570796,0.000000,26.441,85.000,1,897,655,1621,Falcon-512
2.287000,rsu[0],8,304.660953,226.651305,1.570796,0.000000,27.514,87.000,1,897,653,1619,Falcon-512
2.323000,rsu[0],12,378.605854,222.552334,1.570796,0.000000,81.930,23.000,1,897,654,1620,Falcon-512
2.323000,rsu[0],11,330.885897,286.702441,1.570796,0.000000,92.175,23.000,1,897,653,1619,Falcon-512
2.325000,rsu[0],12,320.901147,180.273672,1.570796,0.000000,29.172,25.000,1,897,657,1623,Falcon-512
2.328000,rsu[0],12,340.154305,222.378345,1.570796,0.000000,46.240,28.000,1,897,655,1621,Falcon-512
2.336000,rsu[0],12,327.384391,290.161124,1.570796,0.000000,94.361,36.000,1,897,653,1619,Falcon-512
2.346000,rsu[0],12,321.510298,157.391220,1.570796,0.000000,47.992,46.000,1,897,651,1617,Falcon-512
2.346000,rsu[0],12,268.943920,230.235889,1.570796,0.000000,43.631,46.000,1,897,655,1621,Falcon-512
2.350000,rsu[0],12,330.898552,257.654827,1.570796,0.000000,65.603,50.000,1,897,651,1617,Falcon-512
2.353000,rsu[0],12,330.900000,241.711141,1.570796,0.000000,52.150,53.000,1,897,658,1624,Falcon-512
2.357000,rsu[0],12,325.050096,155.988074,1.570796,0.000000,50.888,57.000,1,897,660,1626,Falcon-512
2.361000,rsu[0],12,284.753159,226.698437,1.570796,0.000000,31.149,61.000,1,897,658,1624,Falcon-512
2.371000,rsu[0],12,374.440442,219.033406,1.570796,0.000000,76.998,71.000,1,897,657,1623,Falcon-512
2.374000,rsu[0],12,266.273628,226.742188,1.570796,0.000000,43.331,74.000,1,897,653,1619,Falcon-512
2.385000,rsu[0],12,323.700000,210.776202,1.570796,0.000000,26.511,85.000,1,897,655,1621,Falcon-512
2.387000,rsu[0],9,305.038083,226.650412,1.570796,0.000000,27.579,87.000,1,897,654,1620,Falcon-512
2.423000,rsu[0],13,378.427759,222.551528,1.570796,0.000000,81.759,23.000,1,897,650,1616,Falcon-512
2.423000,rsu[0],12,330.886089,286.263672,1.570796,0.000000,91.763,23.000,1,897,657,1623,Falcon-512
2.425000,rsu[0],13,320.888903,180.733625,1.570796,0.000000,28.854,25.000,1,897,650,1616,Falcon-512
2.428000,rsu[0],13,339.673277,222.376169,1.570796,0.000000,45.822,28.000,1,897,655,1621,Falcon-512
2.436000,rsu[0],13,327.384586,289.712557,1.570796,0.000000,93.932,36.000,1,897,652,1618,Falcon-512
2.446000,rsu[0],13,321.497755,157.862406,1.570796,0.000000,47.568,46.000,1,897,654,1620,Falcon-512
2.446000,rsu[0],13,269.409135,230.234788,1.570796,0.000000,43.301,46.000,1,897,654,1620,Falcon-512
2.457000,rsu[0],13,325.047379,156.090162,1.570796,0.000000,50.798,57.000,1,897,655,1621,Falcon-512
2.461000,rsu[0],13,285.202534,226.697373,1.570796,0.000000,30.931,61.000,1,897,659,1625,Falcon-512
2.471000,rsu[0],13,373.969167,219.031274,1.570796,0.000000,76.542,71.000,1,897,656,1622,Falcon-512
2.474000,rsu[0],13,266.426399,226.741826,1.570796,0.000000,43.212,74.000,1,897,654,1620,Falcon-512
2.485000,rsu[0],13,323.700000,210.907390,1.570796,0.000000,26.564,85.000,1,897,656,1622,Falcon-512
2.487000,rsu[0],10,305.431170,226.649482,1.570796,0.000000,27.653,87.000,1,897,656,1622,Falcon-512
2.523000,rsu[0],14,378.234303,222.550653,1.570796,0.000000,81.573,23.000,1,897,655,1621,Falcon-512
2.523000,rsu[0],13,330.886287,285.807700,1.570796,0.000000,91.334,23.000,1,897,655,1621,Falcon-512
2.525000,rsu[0],14,320.876103,181.214439,1.570796,0.000000,28.526,25.000,1,897,654,1620,Falcon-512
2.528000,rsu[0],14,339.171980,222.373900,1.570796,0.000000,45.388,28.000,1,897,654,1620,Falcon-512
2.536000,rsu[0],14,327.384787,289.250519,1.570796,0.000000,93.491,36.000,1,897,655,1621,Falcon-512
2.546000,rsu[0],14,321.484652,158.354612,1.570796,0.000000,47.127,46.000,1,897,657,1623,Falcon-512
2.546000,rsu[0],14,269.898249,230.233630,1.570796,0.000000,42.956,46.000,1,897,656,1622,Falcon-512
2.550000,rsu[0],14,330.898960,256.717101,1.570796,0.000000,64.781,50.000,1,897,656,1622,Falcon-512
2.553000,rsu[0],14,330.900000,240.767728,1.570796,0.000000,51.399,53.000,1,897,655,1621,Falcon-512
2.557000,rsu[0],14,325.045179,156.172839,1.570796,0.000000,50.726,57.000,1,897,655,1621,Falcon-512
2.561000,rsu[0],14,285.668532,226.696270,1.570796,0.000000,30.710,61.000,1,897,655,1621,Falcon-512
2.571000,rsu[0],14,373.478770,219.029055,1.570796,0.000000,76.067,71.000,1,897,652,1618,Falcon-512
2.574000,rsu[0],14,266.599248,226.741417,1.570796,0.000000,43.078,74.000,1,897,659,1625,Falcon-512
2.585000,rsu[0],14,323.700000,210.993642,1.570796,0.000000,26.600,85.000,1,897,655,1621,Falcon-512
2.587000,rsu[0],11,305.843955,226.648505,1.570796,0.000000,27.736,87.000,1,897,658,1624,Falcon-512
2.623000,rsu[0],15,378.021730,222.549691,1.570796,0.000000,81.369,23.000,1,897,656,1622,Falcon-512
2.623000,rsu[0],14,330.886495,285.330364,1.570796,0.000000,90.886,23.000,1,897,652,1618,Falcon-512
2.625000,rsu[0],15,320.862636,181.720328,1.570796,0.000000,28.185,25.000,1,897,657,1623,Falcon-512
2.628000,rsu[0],15,338.646727,222.371524,1.570796,0.000000,44.934,28.000,1,897,653,1619,Falcon-512
2.636000,rsu[0],15,327.385000,288.763535,1.570796,0.000000,93.026,36.000,1,897,656,1622,Falcon-512
2.646000,rsu[0],15,321.470971,158.868515,1.570796,0.000000,46.667,46.000,1,897,653,1619,Falcon-512
2.646000,rsu[0],15,270.406724,230.232426,1.570796,0.000000,42.600,46.000,1,897,654,1620,Falcon-512
2.650000,rsu[0],15,330.899177,256.218308,1.570796,0.000000,64.345,50.000,1,897,660,1626,Falcon-512
2.653000,rsu[0],15,330.900000,240.257028,1.570796,0.000000,50.994,53.000,1,897,656,1622,Falcon-512
2.657000,rsu[0],15,325.043495,156.236105,1.570796,0.000000,50.670,57.000,1,897,653,1619,Falcon-512
2.661000,rsu[0],15,286.150990,226.695128,1.570796,0.000000,30.486,61.000,1,897,655,1621,Falcon-512
2.671000,rsu[0],15,372.971254,219.026759,1.570796,0.000000,75.577,71.000,1,897,652,1618,Falcon-512
2.674000,rsu[0],15,266.794389,226.740955,1.570796,0.000000,42.927,74.000,1,897,654,1620,Falcon-512
2.685000,rsu[0],15,323.700000,211.037839,1.570796,0.000000,26.618,85.000,1,897,653,1619,Falcon-512
2.687000,rsu[0],12,306.277653,226.647478,1.570796,0.000000,27.830,87.000,1,897,657,1623,Falcon-512
2.723000,rsu[0],16,377.792201,222.548652,1.570796,0.000000,81.148,23.000,1,897,657,1623,Falcon-512
2.723000,rsu[0],15,330.886709,284.838606,1.570796,0.000000,90.424,23.000,1,897,654,1620,Falcon-512
2.724000,rsu[0],13,306.731291,226.646404,1.570796,0.000000,27.935,24.000,1,897,657,1623,Falcon-512
2.725000,rsu[0],16,320.848594,182.247806,1.570796,0.000000,27.835,25.000,1,897,657,1623,Falcon-512
